,seq_id,hubway_id,status,duration,start_date,strt_statn,end_date,end_statn,bike_nr,subsc_type,zip_code,birth_date,gender,age,check_out_hour,g1,g2,g3
677,393,441,Closed,1836.0,7/28/2011 22:23:00,44.0,7/28/2011 22:53:00,36.0,B00110,0,,,2,29.0,22,0.0,0.0,1.0
678,394,442,Closed,1375.0,7/28/2011 22:23:00,6.0,7/28/2011 22:46:00,41.0,B00359,0,,,2,29.0,22,0.0,0.0,1.0
679,395,443,Closed,1834.0,7/28/2011 22:23:00,44.0,7/28/2011 22:54:00,36.0,B00024,0,,,2,29.0,22,0.0,0.0,1.0
680,397,445,Closed,1420.0,7/28/2011 22:40:00,47.0,7/28/2011 23:04:00,24.0,B00025,0,,,2,29.0,22,0.0,0.0,1.0
681,401,449,Closed,1241.0,7/28/2011 22:54:00,21.0,7/28/2011 23:14:00,21.0,B00121,0,,,2,29.0,22,0.0,0.0,1.0
682,402,450,Closed,1234.0,7/28/2011 22:54:00,21.0,7/28/2011 23:14:00,21.0,B00439,0,,,2,29.0,22,0.0,0.0,1.0
683,405,453,Closed,1700.0,7/28/2011 23:05:00,47.0,7/28/2011 23:33:00,36.0,B00394,0,,,2,29.0,23,0.0,0.0,1.0
684,406,454,Closed,1534.0,7/28/2011 23:08:00,47.0,7/28/2011 23:34:00,36.0,B00550,0,,,2,29.0,23,0.0,0.0,1.0
685,407,455,Closed,1775.0,7/28/2011 23:09:00,22.0,7/28/2011 23:38:00,12.0,B00426,0,,,2,29.0,23,0.0,0.0,1.0
686,408,456,Closed,5774.0,7/28/2011 23:15:00,21.0,7/29/2011 00:52:00,38.0,B00217,0,,,2,29.0,23,0.0,0.0,1.0
687,409,458,Closed,1549.0,7/28/2011 23:33:00,45.0,7/28/2011 23:59:00,45.0,B00052,0,,,2,29.0,23,0.0,0.0,1.0
688,411,460,Closed,1549.0,7/28/2011 23:33:00,45.0,7/28/2011 23:59:00,45.0,B00431,0,,,2,29.0,23,0.0,0.0,1.0
689,412,461,Closed,1291.0,7/28/2011 23:38:00,23.0,7/28/2011 23:59:00,21.0,B00316,0,,,2,29.0,23,0.0,0.0,1.0
690,413,462,Closed,82057.0,7/28/2011 23:39:00,21.0,7/29/2011 22:27:00,27.0,B00293,0,,,2,29.0,23,0.0,0.0,1.0
691,414,463,Closed,82031.0,7/28/2011 23:39:00,21.0,7/29/2011 22:26:00,27.0,B00121,0,,,2,29.0,23,0.0,0.0,1.0
692,417,467,Closed,1073.0,7/28/2011 23:42:00,23.0,7/29/2011 00:00:00,21.0,B00045,0,,,2,29.0,23,0.0,0.0,1.0
693,418,468,Closed,705.0,7/28/2011 23:51:00,44.0,7/29/2011 00:03:00,16.0,B00258,0,,,2,29.0,23,0.0,0.0,1.0
694,421,472,Closed,1266.0,7/28/2011 23:55:00,38.0,7/29/2011 00:16:00,33.0,B00218,0,,,2,29.0,23,0.0,0.0,1.0
695,422,473,Closed,2929.0,7/28/2011 23:56:00,47.0,7/29/2011 00:45:00,17.0,B00368,0,,,2,29.0,23,0.0,0.0,1.0
696,423,474,Closed,2803.0,7/28/2011 23:59:00,47.0,7/29/2011 00:46:00,17.0,B00081,0,,,2,29.0,23,0.0,0.0,1.0
697,424,475,Closed,2781.0,7/28/2011 23:59:00,47.0,7/29/2011 00:46:00,17.0,B00479,0,,,2,29.0,23,0.0,0.0,1.0
698,425,476,Closed,3611.0,7/29/2011 00:05:00,33.0,7/29/2011 01:05:00,41.0,B00231,0,,,2,29.0,0,0.0,0.0,1.0
699,426,477,Closed,4108.0,7/29/2011 00:05:00,33.0,7/29/2011 01:13:00,33.0,B00469,0,,,2,29.0,0,0.0,0.0,1.0
700,428,479,Closed,8199.0,7/29/2011 00:14:00,42.0,7/29/2011 02:30:00,42.0,B00040,0,,,2,29.0,0,0.0,0.0,1.0
701,430,481,Closed,2792.0,7/29/2011 00:17:00,32.0,7/29/2011 01:04:00,32.0,B00131,0,,,2,29.0,0,0.0,0.0,1.0
702,431,482,Closed,2780.0,7/29/2011 00:17:00,32.0,7/29/2011 01:04:00,32.0,B00536,0,,,2,29.0,0,0.0,0.0,1.0
703,432,483,Closed,677.0,7/29/2011 00:42:00,22.0,7/29/2011 00:53:00,40.0,B00514,0,,,2,29.0,0,0.0,0.0,1.0
704,433,484,Closed,657.0,7/29/2011 00:42:00,22.0,7/29/2011 00:53:00,40.0,B00190,0,,,2,29.0,0,0.0,0.0,1.0
705,435,486,Closed,2310.0,7/29/2011 01:27:00,33.0,7/29/2011 02:05:00,41.0,B00218,0,,,2,29.0,1,0.0,0.0,1.0
706,436,487,Closed,24171.0,7/29/2011 01:31:00,35.0,7/29/2011 08:14:00,36.0,B00454,0,,,2,29.0,1,0.0,0.0,1.0
707,437,489,Closed,1162.0,7/29/2011 01:44:00,24.0,7/29/2011 02:04:00,47.0,B00025,0,,,2,29.0,1,0.0,0.0,1.0
708,438,490,Closed,1151.0,7/29/2011 01:45:00,24.0,7/29/2011 02:04:00,47.0,B00034,0,,,2,29.0,1,0.0,0.0,1.0
709,439,491,Closed,50870.0,7/29/2011 01:52:00,30.0,7/29/2011 15:59:00,12.0,B00174,0,,,2,29.0,1,0.0,0.0,1.0
710,440,493,Closed,1511.0,7/29/2011 02:11:00,8.0,7/29/2011 02:38:00,42.0,B00196,0,,,2,29.0,2,0.0,0.0,1.0
711,442,495,Closed,392.0,7/29/2011 04:54:00,41.0,7/29/2011 05:01:00,10.0,B00198,0,,,2,29.0,4,0.0,0.0,1.0
712,443,496,Closed,25720.0,7/29/2011 05:11:00,38.0,7/29/2011 12:19:00,40.0,B00275,0,,,2,29.0,5,0.0,0.0,1.0
713,444,498,Closed,1619.0,7/29/2011 05:36:00,22.0,7/29/2011 06:03:00,22.0,B00493,0,,,2,29.0,5,0.0,0.0,1.0
714,445,499,Closed,1646.0,7/29/2011 05:36:00,22.0,7/29/2011 06:04:00,22.0,B00485,0,,,2,29.0,5,0.0,0.0,1.0
715,448,502,Closed,427.0,7/29/2011 06:30:00,38.0,7/29/2011 06:37:00,48.0,B00217,0,,,2,29.0,6,0.0,0.0,1.0
716,450,505,Closed,9703.0,7/29/2011 06:57:00,22.0,7/29/2011 09:38:00,48.0,B00485,0,,,2,29.0,6,0.0,0.0,1.0
717,451,506,Closed,597.0,7/29/2011 07:01:00,16.0,7/29/2011 07:11:00,13.0,B00466,0,,,2,29.0,7,0.0,0.0,1.0
718,453,508,Closed,298.0,7/29/2011 07:11:00,40.0,7/29/2011 07:16:00,48.0,B00514,0,,,2,29.0,7,0.0,0.0,1.0
719,454,509,Closed,505.0,7/29/2011 07:12:00,38.0,7/29/2011 07:21:00,35.0,B00339,0,,,2,29.0,7,0.0,0.0,1.0
720,460,517,Closed,12692.0,7/29/2011 07:38:00,40.0,7/29/2011 11:10:00,40.0,B00488,0,,,2,29.0,7,0.0,0.0,1.0
721,463,521,Closed,639.0,7/29/2011 07:41:00,39.0,7/29/2011 07:51:00,35.0,B00099,0,,,2,29.0,7,0.0,0.0,1.0
722,465,523,Closed,321.0,7/29/2011 07:41:00,42.0,7/29/2011 07:46:00,16.0,B00196,0,,,2,29.0,7,0.0,0.0,1.0
723,466,524,Closed,285.0,7/29/2011 07:45:00,35.0,7/29/2011 07:50:00,43.0,B00539,0,,,2,29.0,7,0.0,0.0,1.0
724,470,528,Closed,370.0,7/29/2011 07:46:00,38.0,7/29/2011 07:52:00,43.0,B00460,0,,,2,29.0,7,0.0,0.0,1.0
725,472,530,Closed,827.0,7/29/2011 07:49:00,38.0,7/29/2011 08:03:00,35.0,B00228,0,,,2,29.0,7,0.0,0.0,1.0
726,476,534,Closed,6064.0,7/29/2011 07:58:00,21.0,7/29/2011 09:39:00,21.0,B00045,0,,,2,29.0,7,0.0,0.0,1.0
727,477,535,Closed,6049.0,7/29/2011 07:58:00,21.0,7/29/2011 09:39:00,21.0,B00316,0,,,2,29.0,7,0.0,0.0,1.0
728,478,536,Closed,2235.0,7/29/2011 08:04:00,44.0,7/29/2011 08:42:00,44.0,B00111,0,,,2,29.0,8,0.0,0.0,1.0
729,480,538,Closed,323.0,7/29/2011 08:10:00,25.0,7/29/2011 08:15:00,16.0,B00280,0,,,2,29.0,8,0.0,0.0,1.0
730,481,539,Closed,7173.0,7/29/2011 08:13:00,16.0,7/29/2011 10:13:00,5.0,B00465,0,,,2,29.0,8,0.0,0.0,1.0
731,483,541,Closed,1292.0,7/29/2011 08:17:00,16.0,7/29/2011 08:38:00,13.0,B00002,0,,,2,29.0,8,0.0,0.0,1.0
732,484,542,Closed,712.0,7/29/2011 08:20:00,36.0,7/29/2011 08:32:00,12.0,B00330,0,,,2,29.0,8,0.0,0.0,1.0
733,485,543,Closed,1143.0,7/29/2011 08:19:00,16.0,7/29/2011 08:38:00,13.0,B00279,0,,,2,29.0,8,0.0,0.0,1.0
734,487,545,Closed,338.0,7/29/2011 08:20:00,33.0,7/29/2011 08:26:00,21.0,B00469,0,,,2,29.0,8,0.0,0.0,1.0
735,488,546,Closed,419.0,7/29/2011 08:22:00,16.0,7/29/2011 08:29:00,42.0,B00495,0,,,2,29.0,8,0.0,0.0,1.0
736,489,547,Closed,734.0,7/29/2011 08:24:00,47.0,7/29/2011 08:37:00,49.0,B00025,0,,,2,29.0,8,0.0,0.0,1.0
737,492,550,Closed,687.0,7/29/2011 08:31:00,33.0,7/29/2011 08:43:00,25.0,B00412,0,,,2,29.0,8,0.0,0.0,1.0
738,493,551,Closed,474.0,7/29/2011 08:32:00,23.0,7/29/2011 08:40:00,23.0,B00414,0,,,2,29.0,8,0.0,0.0,1.0
739,494,552,Closed,451.0,7/29/2011 08:33:00,42.0,7/29/2011 08:41:00,22.0,B00585,0,,,2,29.0,8,0.0,0.0,1.0
740,497,555,Closed,682.0,7/29/2011 08:35:00,39.0,7/29/2011 08:46:00,22.0,B00360,0,,,2,29.0,8,0.0,0.0,1.0
741,501,559,Closed,1207.0,7/29/2011 08:39:00,46.0,7/29/2011 09:00:00,48.0,B00042,0,,,2,29.0,8,0.0,0.0,1.0
742,506,564,Closed,1087.0,7/29/2011 08:46:00,25.0,7/29/2011 09:04:00,48.0,B00233,0,,,2,29.0,8,0.0,0.0,1.0
743,507,565,Closed,1903.0,7/29/2011 08:52:00,9.0,7/29/2011 09:24:00,38.0,B00354,0,,,2,29.0,8,0.0,0.0,1.0
744,508,566,Closed,920.0,7/29/2011 08:52:00,40.0,7/29/2011 09:07:00,22.0,B00151,0,,,2,29.0,8,0.0,0.0,1.0
745,510,569,Closed,692.0,7/29/2011 08:55:00,38.0,7/29/2011 09:07:00,48.0,B00543,0,,,2,29.0,8,0.0,0.0,1.0
746,520,579,Closed,716.0,7/29/2011 09:26:00,47.0,7/29/2011 09:38:00,24.0,B00557,0,,,2,29.0,9,0.0,0.0,1.0
747,521,580,Closed,852.0,7/29/2011 09:26:00,25.0,7/29/2011 09:41:00,10.0,B00298,0,,,2,29.0,9,0.0,0.0,1.0
748,526,585,Closed,1371.0,7/29/2011 09:55:00,47.0,7/29/2011 10:18:00,5.0,B00034,0,,,2,29.0,9,0.0,0.0,1.0
749,527,586,Closed,16508.0,7/29/2011 09:57:00,39.0,7/29/2011 14:33:00,39.0,B00423,0,,,2,29.0,9,0.0,0.0,1.0
750,530,589,Closed,447.0,7/29/2011 10:16:00,41.0,7/29/2011 10:24:00,8.0,B00218,0,,,2,29.0,10,0.0,0.0,1.0
751,532,591,Closed,745.0,7/29/2011 10:21:00,13.0,7/29/2011 10:33:00,36.0,B00466,0,,,2,29.0,10,0.0,0.0,1.0
752,533,592,Closed,2753.0,7/29/2011 10:22:00,48.0,7/29/2011 11:08:00,22.0,B00217,0,,,2,29.0,10,0.0,0.0,1.0
753,534,593,Closed,2768.0,7/29/2011 10:23:00,48.0,7/29/2011 11:09:00,22.0,B00514,0,,,2,29.0,10,0.0,0.0,1.0
754,535,594,Closed,918.0,7/29/2011 10:24:00,42.0,7/29/2011 10:40:00,47.0,B00358,0,,,2,29.0,10,0.0,0.0,1.0
755,539,598,Closed,860.0,7/29/2011 10:52:00,42.0,7/29/2011 11:06:00,47.0,B00408,0,,,2,29.0,10,0.0,0.0,1.0
756,540,599,Closed,39696.0,7/29/2011 10:55:00,30.0,7/29/2011 21:57:00,30.0,B00189,0,,,2,29.0,10,0.0,0.0,1.0
757,542,601,Closed,526.0,7/29/2011 11:00:00,27.0,7/29/2011 11:08:00,21.0,B00353,0,,,2,29.0,11,0.0,0.0,1.0
758,543,604,Closed,1478.0,7/29/2011 11:05:00,22.0,7/29/2011 11:30:00,44.0,B00360,0,,,2,29.0,11,0.0,0.0,1.0
759,544,605,Closed,923.0,7/29/2011 11:07:00,36.0,7/29/2011 11:22:00,25.0,B00466,0,,,2,29.0,11,0.0,0.0,1.0
760,545,606,Closed,5278.0,7/29/2011 11:10:00,42.0,7/29/2011 12:38:00,20.0,B00469,0,,,2,29.0,11,0.0,0.0,1.0
761,546,607,Closed,2088.0,7/29/2011 11:09:00,42.0,7/29/2011 11:44:00,20.0,B00032,0,,,2,29.0,11,0.0,0.0,1.0
762,548,612,Closed,514.0,7/29/2011 11:10:00,44.0,7/29/2011 11:19:00,44.0,B00246,0,,,2,29.0,11,0.0,0.0,1.0
763,549,613,Closed,1691.0,7/29/2011 11:14:00,48.0,7/29/2011 11:42:00,40.0,B00543,0,,,2,29.0,11,0.0,0.0,1.0
764,550,614,Closed,752.0,7/29/2011 11:15:00,47.0,7/29/2011 11:27:00,49.0,B00358,0,,,2,29.0,11,0.0,0.0,1.0
765,551,616,Closed,18073.0,7/29/2011 11:21:00,35.0,7/29/2011 16:22:00,35.0,B00099,0,,,2,29.0,11,0.0,0.0,1.0
766,552,617,Closed,5521.0,7/29/2011 11:21:00,44.0,7/29/2011 12:53:00,44.0,B00527,0,,,2,29.0,11,0.0,0.0,1.0
767,553,619,Closed,5445.0,7/29/2011 11:22:00,44.0,7/29/2011 12:53:00,44.0,B00246,0,,,2,29.0,11,0.0,0.0,1.0
768,554,620,Closed,1288.0,7/29/2011 11:22:00,12.0,7/29/2011 11:43:00,21.0,B00492,0,,,2,29.0,11,0.0,0.0,1.0
769,556,622,Closed,907.0,7/29/2011 11:29:00,8.0,7/29/2011 11:44:00,32.0,B00218,0,,,2,29.0,11,0.0,0.0,1.0
770,557,623,Closed,490.0,7/29/2011 11:31:00,9.0,7/29/2011 11:39:00,10.0,B00329,0,,,2,29.0,11,0.0,0.0,1.0
771,558,624,Closed,505.0,7/29/2011 11:31:00,9.0,7/29/2011 11:40:00,10.0,B00411,0,,,2,29.0,11,0.0,0.0,1.0
772,559,625,Closed,671.0,7/29/2011 11:35:00,8.0,7/29/2011 11:46:00,10.0,B00159,0,,,2,29.0,11,0.0,0.0,1.0
773,560,627,Closed,2168.0,7/29/2011 11:37:00,9.0,7/29/2011 12:13:00,9.0,B00349,0,,,2,29.0,11,0.0,0.0,1.0
774,561,628,Closed,1803.0,7/29/2011 11:44:00,13.0,7/29/2011 12:14:00,23.0,B00279,0,,,2,29.0,11,0.0,0.0,1.0
775,562,629,Closed,1321.0,7/29/2011 11:48:00,34.0,7/29/2011 12:10:00,48.0,B00183,0,,,2,29.0,11,0.0,0.0,1.0
776,564,631,Closed,564.0,7/29/2011 11:50:00,40.0,7/29/2011 11:59:00,22.0,B00151,0,,,2,29.0,11,0.0,0.0,1.0
777,565,632,Closed,1148.0,7/29/2011 11:51:00,48.0,7/29/2011 12:10:00,48.0,B00389,0,,,2,29.0,11,0.0,0.0,1.0
778,566,633,Closed,567.0,7/29/2011 11:50:00,40.0,7/29/2011 11:59:00,22.0,B00488,0,,,2,29.0,11,0.0,0.0,1.0
779,567,634,Closed,1505.0,7/29/2011 11:51:00,31.0,7/29/2011 12:16:00,36.0,B00047,0,,,2,29.0,11,0.0,0.0,1.0
780,568,635,Closed,1419.0,7/29/2011 11:53:00,31.0,7/29/2011 12:16:00,36.0,B00547,0,,,2,29.0,11,0.0,0.0,1.0
781,569,636,Closed,1137.0,7/29/2011 11:53:00,22.0,7/29/2011 12:12:00,25.0,B00217,0,,,2,29.0,11,0.0,0.0,1.0
782,571,638,Closed,1927.0,7/29/2011 11:57:00,36.0,7/29/2011 12:29:00,47.0,B00232,0,,,2,29.0,11,0.0,0.0,1.0
783,572,639,Closed,909.0,7/29/2011 12:01:00,9.0,7/29/2011 12:17:00,10.0,B00008,0,,,2,29.0,12,0.0,0.0,1.0
784,573,640,Closed,6178.0,7/29/2011 12:04:00,23.0,7/29/2011 13:47:00,18.0,B00375,0,,,2,29.0,12,0.0,0.0,1.0
785,575,642,Closed,1472.0,7/29/2011 12:05:00,47.0,7/29/2011 12:30:00,16.0,B00301,0,,,2,29.0,12,0.0,0.0,1.0
786,578,645,Closed,5733.0,7/29/2011 12:11:00,44.0,7/29/2011 13:47:00,18.0,B00251,0,,,2,29.0,12,0.0,0.0,1.0
787,580,647,Closed,3560.0,7/29/2011 12:19:00,44.0,7/29/2011 13:18:00,35.0,B00472,0,,,2,29.0,12,0.0,0.0,1.0
788,587,655,Closed,2202.0,7/29/2011 12:35:00,34.0,7/29/2011 13:11:00,44.0,B00113,0,,,2,29.0,12,0.0,0.0,1.0
789,589,657,Closed,1214.0,7/29/2011 12:37:00,18.0,7/29/2011 12:58:00,10.0,B00425,0,,,2,29.0,12,0.0,0.0,1.0
790,590,658,Closed,302.0,7/29/2011 12:37:00,36.0,7/29/2011 12:42:00,21.0,B00385,0,,,2,29.0,12,0.0,0.0,1.0
791,591,659,Closed,2097.0,7/29/2011 12:37:00,34.0,7/29/2011 13:12:00,44.0,B00166,0,,,2,29.0,12,0.0,0.0,1.0
792,592,660,Closed,1962.0,7/29/2011 12:39:00,34.0,7/29/2011 13:12:00,44.0,B00018,0,,,2,29.0,12,0.0,0.0,1.0
793,594,663,Closed,1353.0,7/29/2011 12:40:00,10.0,7/29/2011 13:03:00,9.0,B00159,0,,,2,29.0,12,0.0,0.0,1.0
794,595,665,Closed,1484.0,7/29/2011 12:41:00,36.0,7/29/2011 13:06:00,13.0,B00057,0,,,2,29.0,12,0.0,0.0,1.0
795,598,668,Closed,670.0,7/29/2011 12:41:00,21.0,7/29/2011 12:53:00,42.0,B00492,0,,,2,29.0,12,0.0,0.0,1.0
796,599,669,Closed,891.0,7/29/2011 12:42:00,42.0,7/29/2011 12:57:00,44.0,B00393,0,,,2,29.0,12,0.0,0.0,1.0
797,600,670,Closed,725.0,7/29/2011 12:45:00,32.0,7/29/2011 12:57:00,8.0,B00218,0,,,2,29.0,12,0.0,0.0,1.0
798,602,672,Closed,371.0,7/29/2011 12:46:00,10.0,7/29/2011 12:52:00,41.0,B00298,0,,,2,29.0,12,0.0,0.0,1.0
799,603,673,Closed,282.0,7/29/2011 12:48:00,16.0,7/29/2011 12:53:00,25.0,B00394,0,,,2,29.0,12,0.0,0.0,1.0
800,604,674,Closed,1732.0,7/29/2011 12:51:00,45.0,7/29/2011 13:20:00,33.0,B00431,0,,,2,29.0,12,0.0,0.0,1.0
801,605,675,Closed,1775.0,7/29/2011 12:51:00,45.0,7/29/2011 13:20:00,33.0,B00473,0,,,2,29.0,12,0.0,0.0,1.0
802,608,678,Closed,8114.0,7/29/2011 12:53:00,8.0,7/29/2011 15:09:00,8.0,B00554,0,,,2,29.0,12,0.0,0.0,1.0
803,610,680,Closed,1230.0,7/29/2011 12:57:00,48.0,7/29/2011 13:18:00,34.0,B00183,0,,,2,29.0,12,0.0,0.0,1.0
804,611,682,Closed,395.0,7/29/2011 13:01:00,32.0,7/29/2011 13:07:00,3.0,B00131,0,,,2,29.0,13,0.0,0.0,1.0
805,612,683,Closed,558.0,7/29/2011 13:03:00,36.0,7/29/2011 13:12:00,35.0,B00139,0,,,2,29.0,13,0.0,0.0,1.0
806,614,685,Closed,533.0,7/29/2011 13:05:00,16.0,7/29/2011 13:13:00,52.0,B00564,0,,,2,29.0,13,0.0,0.0,1.0
807,615,686,Closed,1072.0,7/29/2011 13:06:00,42.0,7/29/2011 13:24:00,35.0,B00040,0,,,2,29.0,13,0.0,0.0,1.0
808,617,688,Closed,444.0,7/29/2011 13:07:00,12.0,7/29/2011 13:18:00,16.0,B00426,0,,,2,29.0,13,0.0,0.0,1.0
809,619,690,Closed,1295.0,7/29/2011 13:10:00,44.0,7/29/2011 13:31:00,40.0,B00111,0,,,2,29.0,13,0.0,0.0,1.0
810,620,691,Closed,1262.0,7/29/2011 13:10:00,44.0,7/29/2011 13:31:00,40.0,B00527,0,,,2,29.0,13,0.0,0.0,1.0
811,621,692,Closed,3559.0,7/29/2011 13:12:00,24.0,7/29/2011 14:11:00,46.0,B00439,0,,,2,29.0,13,0.0,0.0,1.0
812,622,693,Closed,3495.0,7/29/2011 13:13:00,24.0,7/29/2011 14:11:00,46.0,B00557,0,,,2,29.0,13,0.0,0.0,1.0
813,623,695,Closed,1112.0,7/29/2011 13:15:00,22.0,7/29/2011 13:34:00,22.0,B00585,0,,,2,29.0,13,0.0,0.0,1.0
814,624,696,Closed,3008.0,7/29/2011 13:14:00,41.0,7/29/2011 14:04:00,41.0,B00359,0,,,2,29.0,13,0.0,0.0,1.0
815,625,697,Closed,1545.0,7/29/2011 13:18:00,47.0,7/29/2011 13:44:00,43.0,B00408,0,,,2,29.0,13,0.0,0.0,1.0
816,626,699,Closed,1092.0,7/29/2011 13:19:00,33.0,7/29/2011 13:37:00,42.0,B00252,0,,,2,29.0,13,0.0,0.0,1.0
817,627,700,Closed,4349.0,7/29/2011 13:20:00,40.0,7/29/2011 14:32:00,43.0,B00275,0,,,2,29.0,13,0.0,0.0,1.0
818,628,701,Closed,4332.0,7/29/2011 13:20:00,40.0,7/29/2011 14:32:00,43.0,B00552,0,,,2,29.0,13,0.0,0.0,1.0
819,629,702,Closed,4242.0,7/29/2011 13:21:00,40.0,7/29/2011 14:32:00,43.0,B00396,0,,,2,29.0,13,0.0,0.0,1.0
820,630,703,Closed,4282.0,7/29/2011 13:21:00,40.0,7/29/2011 14:32:00,43.0,B00036,0,,,2,29.0,13,0.0,0.0,1.0
821,631,704,Closed,4877.0,7/29/2011 13:23:00,16.0,7/29/2011 14:45:00,16.0,B00426,0,,,2,29.0,13,0.0,0.0,1.0
822,632,705,Closed,197.0,7/29/2011 13:23:00,45.0,7/29/2011 13:27:00,45.0,B00052,0,,,2,29.0,13,0.0,0.0,1.0
823,633,706,Closed,1386.0,7/29/2011 13:22:00,41.0,7/29/2011 13:46:00,6.0,B00215,0,,,2,29.0,13,0.0,0.0,1.0
824,634,707,Closed,91834.0,7/29/2011 13:23:00,47.0,7/30/2011 14:54:00,36.0,B00232,0,,,2,29.0,13,0.0,0.0,1.0
825,635,708,Closed,3248.0,7/29/2011 13:25:00,44.0,7/29/2011 14:19:00,44.0,B00166,0,,,2,29.0,13,0.0,0.0,1.0
826,637,710,Closed,3222.0,7/29/2011 13:25:00,44.0,7/29/2011 14:19:00,44.0,B00018,0,,,2,29.0,13,0.0,0.0,1.0
827,642,716,Closed,4268.0,7/29/2011 13:34:00,24.0,7/29/2011 14:45:00,38.0,B00013,0,,,2,29.0,13,0.0,0.0,1.0
828,643,717,Closed,4272.0,7/29/2011 13:34:00,24.0,7/29/2011 14:45:00,38.0,B00487,0,,,2,29.0,13,0.0,0.0,1.0
829,644,718,Closed,1946.0,7/29/2011 13:36:00,45.0,7/29/2011 14:09:00,36.0,,0,,,2,29.0,13,0.0,0.0,1.0
830,646,720,Closed,1285.0,7/29/2011 13:41:00,40.0,7/29/2011 14:03:00,22.0,B00527,0,,,2,29.0,13,0.0,0.0,1.0
831,647,721,Closed,1256.0,7/29/2011 13:41:00,40.0,7/29/2011 14:02:00,22.0,B00111,0,,,2,29.0,13,0.0,0.0,1.0
832,648,722,Closed,2055.0,7/29/2011 13:41:00,8.0,7/29/2011 14:16:00,22.0,B00178,0,,,2,29.0,13,0.0,0.0,1.0
833,650,724,Closed,539.0,7/29/2011 13:44:00,35.0,7/29/2011 13:53:00,42.0,B00139,0,,,2,29.0,13,0.0,0.0,1.0
834,651,725,Closed,2727.0,7/29/2011 13:44:00,21.0,7/29/2011 14:30:00,31.0,B00385,0,,,2,29.0,13,0.0,0.0,1.0
835,653,727,Closed,2694.0,7/29/2011 13:45:00,21.0,7/29/2011 14:30:00,31.0,B00316,0,,,2,29.0,13,0.0,0.0,1.0
836,654,728,Closed,10011.0,7/29/2011 14:05:00,21.0,7/29/2011 16:52:00,21.0,B00045,0,,,2,29.0,14,0.0,0.0,1.0
837,655,729,Closed,977.0,7/29/2011 14:06:00,25.0,7/29/2011 14:22:00,48.0,B00196,0,,,2,29.0,14,0.0,0.0,1.0
838,656,731,Closed,1075.0,7/29/2011 14:11:00,36.0,7/29/2011 14:29:00,22.0,B00047,0,,,2,29.0,14,0.0,0.0,1.0
839,657,732,Closed,1048.0,7/29/2011 14:13:00,22.0,7/29/2011 14:30:00,36.0,B00527,0,,,2,29.0,14,0.0,0.0,1.0
840,658,733,Closed,1023.0,7/29/2011 14:14:00,22.0,7/29/2011 14:31:00,36.0,B00111,0,,,2,29.0,14,0.0,0.0,1.0
841,660,736,Closed,1153.0,7/29/2011 14:13:00,43.0,7/29/2011 14:33:00,22.0,B00404,0,,,2,29.0,14,0.0,0.0,1.0
842,661,737,Closed,376.0,7/29/2011 14:14:00,22.0,7/29/2011 14:20:00,44.0,B00488,0,,,2,29.0,14,0.0,0.0,1.0
843,663,739,Closed,866.0,7/29/2011 14:24:00,9.0,7/29/2011 14:38:00,46.0,B00159,0,,,2,29.0,14,0.0,0.0,1.0
844,664,740,Closed,681.0,7/29/2011 14:23:00,52.0,7/29/2011 14:34:00,36.0,B00564,0,,,2,29.0,14,0.0,0.0,1.0
845,667,743,Closed,1138.0,7/29/2011 14:26:00,48.0,7/29/2011 14:45:00,39.0,B00196,0,,,2,29.0,14,0.0,0.0,1.0
846,669,745,Closed,1975.0,7/29/2011 14:36:00,46.0,7/29/2011 15:09:00,43.0,B00340,0,,,2,29.0,14,0.0,0.0,1.0
847,670,746,Closed,13590.0,7/29/2011 14:36:00,36.0,7/29/2011 18:22:00,10.0,B00547,0,,,2,29.0,14,0.0,0.0,1.0
848,671,747,Closed,1984.0,7/29/2011 14:36:00,46.0,7/29/2011 15:09:00,43.0,B00557,0,,,2,29.0,14,0.0,0.0,1.0
849,672,748,Closed,13581.0,7/29/2011 14:36:00,36.0,7/29/2011 18:22:00,10.0,B00124,0,,,2,29.0,14,0.0,0.0,1.0
850,673,749,Closed,13480.0,7/29/2011 14:37:00,36.0,7/29/2011 18:22:00,10.0,,0,,,2,29.0,14,0.0,0.0,1.0
851,674,750,Closed,1437.0,7/29/2011 14:40:00,44.0,7/29/2011 15:04:00,44.0,B00360,0,,,2,29.0,14,0.0,0.0,1.0
852,675,751,Closed,667.0,7/29/2011 14:38:00,10.0,7/29/2011 14:49:00,36.0,B00083,0,,,2,29.0,14,0.0,0.0,1.0
853,676,752,Closed,416.0,7/29/2011 14:38:00,36.0,7/29/2011 14:45:00,36.0,B00564,0,,,2,29.0,14,0.0,0.0,1.0
854,677,753,Closed,3613.0,7/29/2011 14:40:00,47.0,7/29/2011 15:40:00,47.0,B00190,0,,,2,29.0,14,0.0,0.0,1.0
855,679,755,Closed,1096.0,7/29/2011 14:43:00,36.0,7/29/2011 15:02:00,14.0,B00527,0,,,2,29.0,14,0.0,0.0,1.0
856,680,756,Closed,1094.0,7/29/2011 14:44:00,36.0,7/29/2011 15:02:00,14.0,B00111,0,,,2,29.0,14,0.0,0.0,1.0
857,681,757,Closed,1976.0,7/29/2011 14:43:00,36.0,7/29/2011 15:16:00,41.0,B00550,0,,,2,29.0,14,0.0,0.0,1.0
